time,open,high,low,close,Plot,Plot,Mid Price,Breakout Up,Breakout Down,Fake Breakout,Breakout midPrice Up,Breakout midPrice Down,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Basis,Upper,Lower,Basis,Upper,Lower,EMA,EMA,MA,MA,MA,MA,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
1762404300,0.9261723613634614,0.93,0.9261723613634614,0.93,0.944,0.927,0.9355,,,0.927,,,,,,,,0.9349749999999972,0.9502736110489121,0.9196763889510824,0.9349749999999972,0.9426243055244546,0.9273256944755398,0.9311409003600514,0.9316677005016734,0.8406687499999995,0.9234406249999981,0.9306375000000002,0.9349749999999972,0.004689271417829234,47.9541811901501,47.017267660655044,,,,,-0.0013982892284799516,-0.0015346269434727278,-0.00013633771499277613,9.803921568627512,5.4571326788191845
1762410600,0.9280861806817307,0.932,0.9280861806817307,0.932,0.944,0.927,0.9355,,,,,,,,,,,0.9341249999999972,0.9480385725112486,0.9202114274887458,0.9341249999999972,0.9410817862556229,0.9271682137443715,0.9311745905420101,0.9316979095469757,0.8408195312499995,0.9233718749999984,0.9306125000000002,0.9341249999999972,0.004633881982146389,50.26070914252956,46.958090308440816,,,,,-0.0009151787136349101,-0.0012803111070364137,-0.00036513239340150365,23.52941176470603,11.670179972812136
1762411500,0.9300430903408654,0.933,0.9300430903408654,0.933,0.944,0.927,0.9355,,,,,,,,,,,0.9333749999999974,0.9457478533501779,0.9210021466498169,0.9333749999999974,0.9395614266750877,0.9271885733249071,0.9312461752266372,0.9318162814063415,0.8409671874999995,0.9233093749999984,0.9305625000000003,0.9333749999999974,0.004514098244788407,51.41998087392977,46.98171807989802,,,,,-0.0004972527157554635,-0.000986698288095833,-0.0004894455723403696,39.215686274510055,24.183006535947865
1762412400,0.9315215451704327,0.934,0.9315215451704327,0.934,0.944,0.927,0.9355,,,,,,,,,,,0.9327749999999974,0.9437224882975489,0.9218275117024458,0.9327749999999974,0.9382487441487731,0.9273012558512216,0.9313541683550044,0.9320148012784923,0.8411117187499995,0.9232499999999983,0.9305187500000003,0.9327749999999974,0.004368695143701187,52.60947381952585,46.682350393680636,,,,,-0.00014095814215191855,-0.0006656432500302678,-0.0005246851078783493,50.104222372906555,37.61644013737421
1762434000,0.9327607725852164,0.933,0.9327607725852164,0.933,0.944,0.927,0.9355,,,,,,,,,,,0.9322249999999974,0.9418918247126273,0.9225581752873675,0.9322249999999974,0.9370584123563124,0.9273915876436825,0.9314187107724552,0.9321043647986295,0.8412535156249996,0.9231687499999982,0.9304437500000002,0.9322249999999974,0.004145161734492793,51.257869946692935,46.52645355106883,,,,,0.000030715442901080455,-0.00048629080425199867,-0.0005170062471530791,55.09347202356533,48.137793556993984
1762438500,0.9328803862926083,0.9328803862926083,0.928,0.928,0.944,0.927,0.9355,,,,,,,,,,,0.9315999999999974,0.9406421236457653,0.9225578763542296,0.9315999999999974,0.9361210618228814,0.9270789381771135,0.9312846436833393,0.9317312407260268,0.8413964843749996,0.9230874999999982,0.9303937500000001,0.9315999999999974,0.004206221610600451,45.028707732928396,46.70081340138369,,,,,-0.00017766790595036036,-0.0007390911295910296,-0.0005614232236406693,50.51830862487242,51.9053343404481
1762452000,0.9304401931463042,0.934,0.9304401931463042,0.934,0.944,0.927,0.9355,,,,,,,,,,,0.9314499999999974,0.9402243945674073,0.9226756054325876,0.9314499999999974,0.9358371972837023,0.9270628027162926,0.931391128244777,0.9319374915691152,0.8415464843749996,0.9230421874999983,0.9303562500000002,0.9314499999999974,0.004334348638414705,52.49008899229505,47.40812905593902,,,,,0.00008905946452784279,-0.0004500988929808658,-0.0005391583575087086,63.15918429118174,56.2569883132065
1762455600,0.9322200965731522,0.934,0.9322200965731522,0.934,0.944,0.927,0.9355,,,,,,,,,,,0.9313499999999972,0.9399587165144697,0.9227412834855248,0.9313499999999972,0.9356543582572334,0.927045641742761,0.9314934369410602,0.9321249923355592,0.8416925781249995,0.9230109374999984,0.9302562500000002,0.9313499999999972,0.00415188826615993,52.49008899229505,47.74896556244983,,,,,0.0002564857725104568,-0.00021855114187063762,-0.0004750369143810944,77.77777777777779,63.81842356461065
1762473600,0.9331100482865762,0.9331100482865762,0.928,0.928,0.934,0.925,0.9295,,,,,,,,,,,0.9309499999999973,0.9393992603242035,0.922500739675791,0.9309499999999973,0.9351746301621005,0.9267253698378941,0.9313564394139598,0.9317499930323265,0.8418355468749995,0.9229484374999982,0.9301812500000001,0.9309499999999973,0.004283896247148507,45.35104652255794,47.82353474760102,,,,,-0.00003059523128438234,-0.0005132809534865723,-0.00048268572220219,77.77777777777779,72.90491328224577
1762474500,0.9305550241432881,0.9305550241432881,0.927,0.927,0.934,0.925,0.9295,,,,,,,,,,,0.9301999999999973,0.9371166465882171,0.9232833534117774,0.9301999999999973,0.9336583232941071,0.9267416767058874,0.9311855986526281,0.9313181754839333,0.8419777343749996,0.9228703124999983,0.9301187500000001,0.9301999999999973,0.004231833954015615,44.270337147630315,47.67345623693653,,,,,-0.0002683453004245277,-0.0008181173477328496,-0.0005497720473083219,51.851851851851855,69.13580246913581
