time,open,high,low,close,Plot,Plot,Mid Price,Breakout Up,Breakout Down,Fake Breakout,Breakout midPrice Up,Breakout midPrice Down,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Basis,Upper,Lower,Basis,Upper,Lower,EMA,EMA,MA,MA,MA,MA,MA,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
1763532000,155.3517270751026,155.462,155.326,155.4025,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.41479667429306,155.483087984342,155.3465053642441,155.55137929439096,155.27821405419516,155.41967499999993,155.67596370973186,155.163386290268,155.41967499999993,155.54781935486588,155.29153064513397,155.19889341424525,155.37548069249195,150.8439238281249,154.23204218749885,154.46178625000016,154.94537187500052,155.41967499999993,0.1874535016558454,54.049027060933064,60.29451885548554,NaN,NaN,NaN,NaN,-0.032071365374320884,0.05923413897610885,0.09130550435042974,34.08024099556412,38.14597588791165
1763535600,155.37711353755128,155.532,155.37711353755128,155.47775000000001,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.42054738552045,155.48641856319438,155.35467620784652,155.5522897408683,155.2888050301726,155.4228499999999,155.68036162159433,155.16533837840547,155.4228499999999,155.5516058107971,155.2940941892027,155.20982896662778,155.3847779022654,150.8494066406249,154.23638203124887,154.47426625000014,154.95638125000053,155.4228499999999,0.18512728456962282,58.210525744406105,59.46277221629872,NaN,NaN,NaN,NaN,-0.024625111445243167,0.06052411504387578,0.08514922648911895,36.60256410256507,35.14236659398023
1763539200,155.42743176877565,155.679,155.42743176877565,155.5795,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.43717872579575,155.51401840296188,155.3603390486296,155.59085808012802,155.28349937146348,155.4364499999999,155.69687103458557,155.17602896541422,155.4364499999999,155.56666051729275,155.30623948270704,155.22432586989729,155.40247991115035,150.85498769531242,154.24129687499885,154.48685375000014,154.96815000000055,155.4364499999999,0.1898730664735322,63.079477643408744,58.81722156421012,NaN,NaN,NaN,NaN,-0.012949896658287594,0.06896185566625945,0.08191175232454705,55.047524314765376,41.91010980429821
1763542800,155.50346588438782,155.966,155.50346588438782,155.77925000000002,155.735,154.816,155.27550000000002,155.735,NaN,NaN,NaN,NaN,155.47557868992206,155.6008779146058,155.35027946523832,155.72617713928955,155.22498024055457,155.4668624999999,155.73802492753867,155.19570007246114,155.4668624999999,155.6024437137693,155.3312812862305,155.24608760048955,155.43673173740942,150.8608373046874,154.24711874999883,154.49990750000012,154.98337812500054,155.4668624999999,0.20934885569772174,70.37645041864405,59.07806020589802,NaN,NaN,NaN,NaN,0.007047561302417474,0.09072120395256889,0.08367364265015141,68.07267880962769,53.240922408986044
1763546400,155.6413579421939,156.253,155.6413579421939,156.0975,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.52642575630782,155.72164768285936,155.33120382975628,155.9168696094109,155.13598190320474,155.5101124999999,155.87699447981848,155.14323052018133,155.5101124999999,155.6935534899092,155.32667151009062,155.279476322039,155.4968015794631,150.8670308593749,154.25421640624884,154.51486750000012,155.00342812500054,155.5101124999999,0.23808408441974732,77.87818833494556,60.06029910515543,NaN,NaN,NaN,NaN,0.03875927060985554,0.13212273091247084,0.0933634603026153,79.56948603259086,67.56322971899463
1763550000,155.86942897109697,156.296,155.86942897109697,156.183,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.57050772460428,155.81405524735868,155.3269602018499,156.05760277011308,155.0834126790955,155.5586874999999,156.00353117717987,155.11384382281994,155.5586874999999,155.78110933858989,155.33626566140993,155.3149086231355,155.55918325405736,150.8733091796874,154.26154531249887,154.53026500000013,155.02486250000055,155.5586874999999,0.2515474375971244,79.38833864418734,61.147772088476124,NaN,NaN,NaN,NaN,0.061208964044178346,0.16987466535783824,0.1086657013136599,83.23304653957184,76.95840379393013
1763553600,156.02621448554848,156.266,156.02621448554848,156.172,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.6074522595702,155.88274072011484,155.33216379902558,156.15802918065947,155.05687533848095,155.5987374999999,156.10830105060853,155.0891739493913,155.5987374999999,155.85351927530422,155.3439557246956,155.3485200496792,155.61489386732487,150.8795613281249,154.26844999999884,154.54565250000013,155.04589062500054,155.5987374999999,0.25070730022958065,78.64449939340759,62.28502005445335,NaN,NaN,NaN,NaN,0.07037864316933587,0.19663900527532974,0.12626036210599387,87.69837450397125,83.50030235871132
1763557200,156.09910724277424,156.294,156.043,156.21775,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.64857652672057,155.95262154743065,155.3445315060105,156.25666656814073,155.04048648530042,155.6313499999999,156.20738390545003,155.0553160945498,155.6313499999999,155.91936695272497,155.34333304727485,155.3826074987114,155.66969897029534,150.8858246093749,154.27542578124886,154.56055000000012,155.06804687500053,155.6313499999999,0.2507282073560395,79.50462398544504,63.365119398526495,NaN,NaN,NaN,NaN,0.07420522212799024,0.21901688976598166,0.14481166763799141,90.27906259636154,87.07016121330155
1763560800,156.15842862138712,156.629,156.15842862138712,156.45075,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.7345120735968,156.10911851110143,155.35990563609215,156.48372494860607,154.9852991985875,155.6715624999999,156.34948893193567,154.99363606806415,155.6715624999999,156.0105257159678,155.33259928403203,155.4244954399384,155.7407036093594,150.8922734374999,154.28328906249885,154.57562375000012,155.09185937500052,155.6715624999999,0.266431291017242,83.21293314917654,64.99097773462704,NaN,NaN,NaN,NaN,0.08626298266162027,0.25264039596501675,0.16637741330339648,89.5614632495366,89.17963344995646
1763564400,156.30458931069356,156.721,156.30458931069356,156.58775,155.735,154.816,155.27550000000002,NaN,NaN,NaN,NaN,NaN,155.814129568063,156.2431238690513,155.38513526707473,156.67211817003957,154.95614096608645,155.72267499999992,156.5067440994468,154.93860590055306,155.72267499999992,156.11470954972336,155.3306404502765,155.47011326582316,155.81770782669037,150.8988195312499,154.29117265624888,154.59128125000012,155.11663750000054,155.72267499999992,0.27714410518075655,84.93852071343018,66.76222797706967,NaN,NaN,NaN,NaN,0.0965246940970908,0.28703328092476,0.1905085868276692,90.43576949868924,90.09209844819578
