time,open,high,low,close,Plot,Plot,Mid Price,Breakout Up,Breakout Down,Fake Breakout,Breakout midPrice Up,Breakout midPrice Down,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Basis,Upper,Lower,Basis,Upper,Lower,EMA,EMA,MA,MA,MA,MA,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
1764189000,1.778523147242487,1.77883,1.77842,1.77866,1.7978,1.78116,1.7894800000000002,NaN,NaN,NaN,NaN,NaN,1.781986721643925,1.7840469280093512,1.7799265152784987,1.7861071343747774,1.7778663089130724,1.779186250000004,1.7806587219803816,1.7777137780196264,1.779186250000004,1.7799224859901928,1.7784500140098152,1.7806036653052721,1.779334318401277,1.780015103515615,1.7845405390625086,1.781390281249968,1.779186250000004,0.00106297158012435,37.34068111043582,35.81438320448515,NaN,NaN,NaN,NaN,0.00003411809345745442,-0.0007239528431717268,-0.0007580709366291812,19.76911976912082,19.440939601166527
1764189900,1.7785915736212434,1.77902,1.77856,1.7787899999999999,1.7978,1.78116,1.7894800000000002,NaN,NaN,NaN,NaN,NaN,1.7819683208966677,1.784036774941848,1.7798998668514874,1.7861052289870283,1.777831412806307,1.7790671250000039,1.7802306436595534,1.7779036063404543,1.7790671250000039,1.7796488843297786,1.778485365670229,1.7805325411756536,1.779284834910252,1.78001128124999,1.7845118515625085,1.781308687499968,1.7790671250000039,0.0010199021815440483,39.400609319672284,36.07995442266011,NaN,NaN,NaN,NaN,0.00006590900005668909,-0.0006756846865583199,-0.000741593686615009,23.773448773448767,20.647966219922836
1764190800,1.7786907868106216,1.77906,1.77862,1.7788950000000001,1.7978,1.78116,1.7894800000000002,NaN,NaN,NaN,NaN,NaN,1.781956125215595,1.7840296497170838,1.7798826007141064,1.7861031742185725,1.7778090762126177,1.7789980000000036,1.7800215167252655,1.7779744832747417,1.7789980000000036,1.7795097583626345,1.7784862416373728,1.7804683238746477,1.7792493953729562,1.7800074902343652,1.7844846093750082,1.781231999999968,1.7789980000000036,0.0009784805971480444,41.08530204611798,36.330357568937565,NaN,NaN,NaN,NaN,0.00009584168851220682,-0.0006217915759747505,-0.0007176332644869574,29.942279942280205,24.494949494949932
1764191700,1.7787928934053108,1.77915,1.7787928934053108,1.7789949999999999,1.7978,1.78116,1.7894800000000002,NaN,NaN,NaN,NaN,NaN,1.7819518940641996,1.7840269772453854,1.7798768108830139,1.7861020604265712,1.777801727701828,1.7789396250000038,1.7798129781213818,1.7780662718786258,1.7789396250000038,1.7793763015606927,1.778502948439315,1.7804105464677988,1.7792262685208693,1.7800042539062404,1.7844601484375082,1.7811632812499678,1.7789396250000038,0.0009340967398295583,42.71858549683307,36.62691253755468,NaN,NaN,NaN,NaN,0.00012250302993097755,-0.0005645044770732355,-0.000687007507004213,34.77633477633459,29.49735449735452
1764192600,1.7788939467026554,1.77925,1.7788939467026554,1.779125,1.7978,1.78116,1.7894800000000002,NaN,NaN,NaN,NaN,NaN,1.7819473754423392,1.7840239315736666,1.7798708193110118,1.786100487704994,1.7777942631796844,1.7788847500000036,1.7795392878054785,1.7782302121945286,1.7788847500000036,1.7792120189027412,1.778557481097266,1.7803601328808263,1.7792170622916994,1.780001525390615,1.7844354765625081,1.7810984374999677,1.7788847500000036,0.0008928079225092014,44.85872814151171,37.007898757875914,NaN,NaN,NaN,NaN,0.0001473516435600621,-0.0005028179525541354,-0.0006501695961141975,50.58812847670015,38.435581065104984
1764193500,1.7790094733513278,1.77926,1.77883,1.77909,1.7978,1.78116,1.7894800000000002,NaN,NaN,NaN,NaN,NaN,1.781939547241007,1.7840187144282647,1.7798603800537491,1.7860978816155224,1.7777812128664914,1.7788646250000038,1.7794657515866406,1.778263498413367,1.7788646250000038,1.7791651882933222,1.7785640617066854,1.780310323748245,1.7792055111742722,1.7799986718749903,1.7844114296875084,1.7810415937499677,1.7788646250000038,0.0008597502137585551,44.377992836020894,37.637232432909016,NaN,NaN,NaN,NaN,0.00015889571041052721,-0.0004515499581010385,-0.0006104456685115657,67.46199535056518,50.94215286786664
1764194400,1.779049736675664,1.77912,1.77852,1.778785,1.78936,1.77809,1.783725,NaN,NaN,NaN,NaN,NaN,1.7788083333333333,1.7788083333333333,1.7788083333333333,1.7788083333333333,1.7788083333333333,1.7788568750000038,1.779457911332754,1.7782558386672536,1.7788568750000038,1.7791573931663789,1.7785563568336287,1.7802505071306667,1.779167282885702,1.7799949140624904,1.7843859453125084,1.780979343749968,1.7788568750000038,0.0008411966270615108,40.32267518579754,38.03152374823214,NaN,NaN,NaN,NaN,0.00014390266133574778,-0.00043056734184188095,-0.0005744700031776287,74.2034020919743,64.08450863974655
1764195300,1.778917368337832,1.778917368337832,1.77805,1.7785250000000001,1.78936,1.77809,1.783725,NaN,NaN,NaN,NaN,NaN,1.7786426684986059,1.7787977703570752,1.7784875666401365,1.7789528722155445,1.7783324647816672,1.778829000000004,1.7794372626752304,1.7782207373247776,1.778829000000004,1.7791331313376173,1.7785248686623907,1.780182840184366,1.7791088935324564,1.7799907167968656,1.7843579375000083,1.7809114374999677,1.778829000000004,0.0008430660349737018,37.20178032480513,38.250978323295264,NaN,NaN,NaN,NaN,0.00011560643411391005,-0.00042996196053524116,-0.0005455683946491512,61.37599773964025,67.68046506072658
1764196200,1.7787211841689161,1.77885,1.77855,1.7787,1.78936,1.77809,1.783725,NaN,NaN,NaN,NaN,NaN,1.778652249927606,1.7787954060804012,1.778509093774811,1.7789385622331964,1.7783659376220158,1.778799250000004,1.7793705119638021,1.778227988036206,1.778799250000004,1.779084880981903,1.778513619018105,1.7801246895889007,1.7790717213931422,1.7799854550781156,1.7843279687500082,1.7808467187499677,1.778799250000004,0.0008060613181898594,40.53773857447104,38.73600531491702,NaN,NaN,NaN,NaN,0.00010795256085565741,-0.0004106276935795794,-0.0005185802544352368,50.79230533776444,62.12390172312633
1764197100,1.7787105920844581,1.77945,1.77858,1.7790425,1.78936,1.77809,1.783725,NaN,NaN,NaN,NaN,NaN,1.7787467492080349,1.7789504702228012,1.7785430281932686,1.7791541912375675,1.7783393071785023,1.778781250000004,1.779295152941115,1.778267347058893,1.778781250000004,1.7790382014705595,1.7785242985294485,1.7800822507814928,1.7790690649028564,1.7799801269531155,1.7842964921875084,1.7807897499999676,1.778781250000004,0.0008106283668905784,46.525037905020866,39.65217869525681,NaN,NaN,NaN,NaN,0.00012408155680340894,-0.0003634783084309756,-0.00048755986523438456,54.62268791814878,55.596996998517824
