time,open,high,low,close,Plot,Plot,Mid Price,Breakout Up,Breakout Down,Fake Breakout,Breakout midPrice Up,Breakout midPrice Down,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Basis,Upper,Lower,Basis,Upper,Lower,EMA,EMA,MA,MA,MA,MA,ATR,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,Histogram,MACD,Signal,%K,%D
1764737100,5.188093264105547,5.18952,5.1856,5.18805,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.1700159334732465,5.177282846299147,5.162749020647346,5.184549759125048,5.155482107821445,5.174172125,5.191167458715985,5.157176791284015,5.174172125,5.182669791857992,5.165674458142008,5.167511480461608,5.17452029196142,5.038792261718784,5.149994484375018,5.167029062500025,5.174172125,0.009236439353449569,70.18585082027708,65.9857943619716,NaN,NaN,NaN,NaN,0.0016906394042330115,0.007879396595255272,0.006188757191022261,89.19924912961521,91.09119351307186
1764738000,5.1880716320527736,5.19198,5.18487,5.1887324999999995,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.17044418808044,5.178146823990777,5.162741552170103,5.185849459901114,5.155038916259766,5.1753219999999995,5.192977492245452,5.157666507754547,5.1753219999999995,5.184149746122726,5.166494253877273,5.16834367730625,5.175812310874018,5.0388575292969096,5.150316976562518,5.167124218750025,5.1753219999999995,0.009084550828203168,70.68841132724745,66.24775382317713,NaN,NaN,NaN,NaN,0.001428587526303756,0.007974491598901956,0.0065459040725982,87.58419807027128,89.41479356915734
1764738900,5.188402066026386,5.1915,5.18708,5.1891074999999995,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.170815627784232,5.178877697109401,5.1627535584590625,5.186939766434571,5.154691489133893,5.176493,5.194539460218723,5.158446539781276,5.176493,5.185516230109362,5.167469769890638,5.169157944862868,5.177020964430925,5.0389262304687845,5.150628554687518,5.167100562500025,5.176493,0.00875136862618863,70.9778844850151,67.06142655460008,NaN,NaN,NaN,NaN,0.0011537034332533367,0.00798803336416487,0.006834329930911534,86.20972146368054,87.66438955452234
1764739800,5.188754783013193,5.18906,5.1687,5.179062500000001,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.171754642000192,5.179769211548944,5.163740072451439,5.187783781097696,5.155725502902687,5.177268499999999,5.194330102605117,5.160206897394882,5.177268499999999,5.185799301302558,5.1687376986974405,5.169546358789814,5.177206558573569,5.038986542968784,5.150908125000018,5.166978062500025,5.177268499999999,0.009583949438603674,55.24057492253479,66.49227021711062,NaN,NaN,NaN,NaN,0.000217576654273406,0.007106300748753291,0.0068887240944798854,78.02885490624452,83.94092481339878
1764740700,5.183908641506597,5.183908641506597,5.16404,5.1702975,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.171841411078798,5.1795033525416425,5.164179469615954,5.187165294004487,5.15651752815311,5.177448999999999,5.194131188658983,5.1607668113410154,5.177448999999999,5.185790094329491,5.169107905670508,5.16957581530786,5.176578462339608,5.03904179882816,5.151161234375018,5.166788031250025,5.177448999999999,0.010318570300603193,45.715696511064145,65.02986681047001,NaN,NaN,NaN,NaN,-0.0010027402087363002,0.00563529883355951,0.00663803904229581,61.248407063535865,75.16232781115365
1764741600,5.177103070753299,5.18614,5.17116,5.17828,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.172301408916774,5.179886233592663,5.164716584240885,5.187471058268552,5.157131759564996,5.177884124999999,5.194171669109897,5.161596580890102,5.177884124999999,5.186027897054949,5.16974035294505,5.169917155884023,5.176733147581461,5.039107839843785,5.151447703125018,5.1666700625000255,5.177884124999999,0.010713136707702948,53.567895685822315,64.86712811387837,NaN,NaN,NaN,NaN,-0.0012661391117472602,0.005055365152611735,0.006321504264358995,48.43521384118613,62.57082527032218
1764742500,5.177691535376649,5.18785,5.177691535376649,5.1830725,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.172959711961355,5.18073605055707,5.1651833733656405,5.188512389152785,5.157407034769926,5.1785461249999996,5.19454453839421,5.162547711605789,5.1785461249999996,5.186545331697104,5.170546918302895,5.170433051731708,5.177309452346783,5.039181250000035,5.151770382812518,5.166664750000025,5.1785461249999996,0.010673517273106382,57.53903208967582,64.77216230761535,NaN,NaN,NaN,NaN,-0.0011166451306991428,0.004925697850985067,0.00604234298168421,49.81152230935498,53.16504773802567
1764743400,5.180382017688324,5.1832,5.17315,5.1787275,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.173229209700605,5.180899653064741,5.16555876633647,5.188570096428877,5.157888322972334,5.178929124999999,5.1945554837619285,5.163302766238069,5.178929124999999,5.186742304380964,5.171115945619034,5.170758324212818,5.177438365769803,5.039252714843785,5.1520834765625185,5.166738406250024,5.178929124999999,0.010628980325027394,53.10457253370479,64.2358484305267,NaN,NaN,NaN,NaN,-0.0012967834535085633,0.0044213636647985055,0.005718147118307069,54.2797520867702,50.84216274577045
1764744300,5.179554758844162,5.19254,5.17584,5.1845,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.173869195215219,5.181749788288048,5.16598860214239,5.189630381360877,5.158108009069561,5.179821124999999,5.1945554752107,5.165086774789298,5.179821124999999,5.18718830010535,5.172453949894648,5.171297213459374,5.178080332518003,5.039328437500035,5.152414000000017,5.166963093750025,5.179821124999999,0.011062624587525448,57.76194432864783,63.74451826413611,NaN,NaN,NaN,NaN,-0.0010254549243124324,0.004436328462916528,0.00546178338722896,60.931174089069145,55.00748282839811
1764745200,5.182027379422081,5.19696,5.182027379422081,5.1922375,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.1743334063076745,5.182568865686517,5.166097946928832,5.1908043250653595,5.157862487549989,5.180918374999999,5.195917027627783,5.165919722372215,5.180918374999999,5.188417701313892,5.173419048686107,5.172118401166849,5.179367347743639,5.039413109375035,5.152764085937518,5.167230781250025,5.180918374999999,0.011339052872553544,63.057996543389116,63.32514789499625,NaN,NaN,NaN,NaN,-0.0003576402798925061,0.005014733037363328,0.005372373317255834,68.07864209859532,61.09652275814489
1764746100,5.187132439711041,5.19132,5.18004,5.18605,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.174612396838455,5.182936774197769,5.166288019479142,5.191261151557082,5.157963642119828,5.181540374999999,5.19630507244505,5.1667756775549485,5.181540374999999,5.188922723722524,5.174158026277474,5.1726647383759925,5.179974861585126,5.039495750000035,5.153099210937517,5.167429406250025,5.181540374999999,0.01140037052451401,56.912522249904455,62.40070383471802,NaN,NaN,NaN,NaN,-0.0003641696009539022,0.004917161316063456,0.005281330917017359,73.84733652759847,67.61905090508766
1764747000,5.18659121985552,5.19183,5.17759,5.183855,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.174912252613603,5.1832806557040945,5.166543849523111,5.191649058794586,5.15817544643262,5.182404749999998,5.195490689581877,5.169318810418119,5.182404749999998,5.188947719790938,5.1758617802090585,5.17310357216517,5.180327601441024,5.03958403710941,5.153427265625018,5.1675583125000255,5.182404749999998,0.011603201201334441,54.8696036746654,61.26927657675877,NaN,NaN,NaN,NaN,-0.0005374003385909378,0.004609580493778687,0.005146980832369624,70.90168084244699,70.9425531562136
1764747900,5.18522310992776,5.19258,5.18128,5.186685,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.175188139459355,5.183651496291919,5.16672478262679,5.192114853124483,5.158261425794226,5.183256874999999,5.195064772765889,5.171448977234109,5.183256874999999,5.189160823882943,5.177352926117054,5.173636177178301,5.180905546764567,5.03967899023441,5.153760312500017,5.167672625000025,5.183256874999999,0.011581543972667719,57.01212801935551,60.09224074313001,NaN,NaN,NaN,NaN,-0.0004841266483159726,0.004541822521974659,0.0050259491702906315,65.27946537059573,70.00949424688041
1764748800,5.185954054963879,5.20264,5.185954054963879,5.19626,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.176003193808453,5.185174789152882,5.166831598464025,5.19434638449731,5.157660003119597,5.184495374999998,5.196302800764366,5.17268794923563,5.184495374999998,5.190399087882183,5.178591662117814,5.174523385916406,5.182301406149606,5.039781847656285,5.154129562500017,5.167925000000025,5.184495374999998,0.011946144048628619,63.35154500360363,59.28468987106482,NaN,NaN,NaN,NaN,0.00013987649938941235,0.005200794794527397,0.0050609182951379846,70.81694881819566,68.9993650104128
1764749700,5.191107027481939,5.20559,5.191107027481939,5.1989075,5.2165,5.12563,5.1710650000000005,NaN,NaN,NaN,NaN,NaN,5.176690744664125,5.1865177601118875,5.166863729216362,5.19634477555965,5.1570367137685995,5.185635874999998,5.198350014793444,5.172921735206552,5.185635874999998,5.191992944896722,5.179278805103275,5.17547962568439,5.1838110510450965,5.039886140625035,5.1545066640625175,5.168234031250025,5.185635874999998,0.012127346082159493,64.89316358844411,58.90664078307675,NaN,NaN,NaN,NaN,0.0006464748650927363,0.0058690118765039045,0.005222537011411168,78.72548031269802,71.60729816716315
